attendance_id,employee_id,attendance_date,status,overtime_hours
7147,1639,2026-07-02,Absent,1.5
7148,1639,2026-07-01,Present,2.0
7149,1639,2026-06-30,Present,1.5
7150,1639,2026-06-29,Present,0.0
7151,1639,2026-06-26,Present,3.0
7152,1639,2026-06-25,Present,3.0
7153,1639,2026-06-24,Present,3.0
7154,1639,2026-06-23,Present,0.0
7155,1639,2026-06-22,Work From Home,0.0
7156,1639,2026-06-19,Present,1.5
7157,1639,2026-06-18,Present,3.0
7158,1639,2026-06-17,Leave,1.5
7159,1639,2026-06-16,Present,1.0
7160,1639,2026-06-15,Present,2.0
7161,1639,2026-06-12,Present,1.5
7162,1092,2026-07-10,Present,1.5
7163,1092,2026-07-09,Present,0.0
7164,1092,2026-07-08,Absent,0.0
7165,1092,2026-07-07,Present,1.5
7166,1092,2026-07-06,Absent,3.0
7167,1092,2026-07-03,Present,2.0
7168,1092,2026-07-02,Present,0.0
7169,1092,2026-07-01,Work From Home,0.0
7170,1092,2026-06-30,Present,1.5
7171,1092,2026-06-29,Present,3.0
7172,1092,2026-06-26,Present,3.0
7173,1092,2026-06-25,Present,0.0
7174,1092,2026-06-24,Present,0.0
7175,1092,2026-06-23,Present,0.0
7176,1092,2026-06-22,Present,0.0
7177,1092,2026-06-19,Present,3.0
7178,1092,2026-06-18,Work From Home,0.0
7179,1092,2026-06-17,Absent,0.0
7180,1092,2026-06-16,Leave,0.0
7181,1092,2026-06-15,Work From Home,1.0
7182,1092,2026-06-12,Present,2.0
7183,1498,2026-07-10,P,1.5
7184,1498,2026-07-09,Work From Home,0.0
7185,1498,2026-07-08,Present,1.5
7186,1498,2026-07-07,Present,2.0
7187,1498,2026-07-06,Absent,3.0
7188,1498,2026-07-03,Absent,0.0
7189,1498,2026-07-02,Present,1.0
7190,1498,2026-07-01,Present,0.0
7191,1498,2026-06-30,Present,1.0
7192,1498,2026-06-29,Present,1.0
7193,1498,2026-06-26,Present,2.0
7194,1498,2026-06-25,Present,0.0
7195,1498,2026-06-24,Present,1.5
7196,1498,2026-06-23,Work From Home,0.0
7197,1498,2026-06-22,Present,0.0
7198,1498,2026-06-19,Present,3.0
7199,1498,2026-06-18,Leave,2.0
7200,1498,2026-06-17,Present,0.0
7201,1498,2026-06-16,Present,1.0
7202,1498,2026-06-15,Present,3.0
7203,1498,2026-06-12,Present,1.0
7204,1866,2026-07-10,Present,3.0
7205,1866,2026-07-09,Work From Home,2.0
7206,1866,2026-07-08,Present,0.0
7207,1866,2026-07-07,Present,1.0
7208,1866,2026-07-06,Present,0.0
7209,1866,2026-07-03,Work From Home,0.0
7210,1866,2026-07-02,Present,0.0
7211,1866,2026-07-01,Leave,1.5
7212,1866,2026-06-30,Present,0.0
7213,1866,2026-06-29,Present,1.0
7214,1866,2026-06-26,Work From Home,1.0
7215,1866,2026-06-25,Present,1.0
7216,1866,2026-06-24,Present,0.0
7217,1866,2026-06-23,Absent,3.0
7218,1866,2026-06-22,Present,1.0
7219,1866,2026-06-19,Present,1.5
7220,1866,2026-06-18,Work From Home,1.0
7221,1866,2026-06-17,Present,2.0
7222,1866,2026-06-16,Work From Home,0.0
7223,1866,2026-06-15,Present,1.0
7224,1866,2026-06-12,Present,0.0
7225,1075,2026-07-10,Present,1.5
7226,1075,2026-07-09,Present,0.0
7227,1075,2026-07-08,Present,3.0
7228,1075,2026-07-07,Present,0.0
7229,1075,2026-07-06,Present,0.0
7230,1075,2026-07-03,Present,0.0
7231,1075,2026-07-02,P,1.0
7232,1075,2026-07-01,Present,2.0
7233,1075,2026-06-30,Present,1.0
7234,1075,2026-06-29,Present,1.0
7235,1075,2026-06-26,Work From Home,1.5
7236,1075,2026-06-25,Present,0.0
7237,1075,2026-06-24,Present,1.0
7238,1075,2026-06-23,Leave,3.0
7239,1075,2026-06-22,Present,1.5
7240,1075,2026-06-19,Work From Home,3.0
7241,1075,2026-06-18,Present,3.0
7242,1075,2026-06-17,Present,2.0
7243,1075,2026-06-16,Present,0.0
7244,1075,2026-06-15,Work From Home,2.0
7245,1075,2026-06-12,Present,0.0
7246,1355,2026-07-10,Present,1.0
7247,1355,2026-07-09,Present,1.0
7248,1355,2026-07-08,Present,0.0
7249,1355,2026-07-07,Present,3.0
7250,1355,2026-07-06,Present,0.0
7251,1355,2026-07-03,Present,0.0
7252,1355,2026-07-02,Present,1.5
7253,1355,2026-07-01,Present,2.0
7254,1355,2026-06-30,Leave,1.5
7255,1355,2026-06-29,Present,2.0
7256,1355,2026-06-26,Present,0.0
7257,1355,2026-06-25,Work From Home,3.0
7258,1355,2026-06-24,Present,1.0
7259,1355,2026-06-23,Present,0.0
7260,1355,2026-06-22,Present,1.0
7261,1355,2026-06-19,Present,3.0
7262,1355,2026-06-18,Present,3.0
7263,1355,2026-06-17,Present,0.0
7264,1355,2026-06-16,Present,1.0
7265,1355,2026-06-15,Work From Home,0.0
7266,1355,2026-06-12,Present,1.5
7267,1839,2026-07-10,Present,1.0
7268,1839,2026-07-09,Work From Home,0.0
7269,1839,2026-07-08,Wfh,0.0
7270,1839,2026-07-07,Present,0.0
7271,1839,2026-07-06,Present,2.0
7272,1839,2026-07-03,Present,0.0
7273,1839,2026-07-02,Present,2.0
7274,1839,2026-07-01,Present,0.0
7275,1839,2026-06-30,Present,0.0
7276,1839,2026-06-29,Present,3.0
7277,1839,2026-06-26,Leave,2.0
7278,1839,2026-06-25,Present,2.0
7279,1839,2026-06-24,Present,0.0
7280,1839,2026-06-23,Leave,2.0
7281,1839,2026-06-22,Present,1.0
7282,1839,2026-06-19,Present,0.0
7283,1839,2026-06-18,Present,1.5
7284,1839,2026-06-17,Present,1.0
7285,1839,2026-06-16,Present,1.0
7286,1839,2026-06-15,Present,3.0
7287,1839,2026-06-12,Present,0.0
7288,1025,2026-07-10,Present,1.0
7289,1025,2026-07-09,Present,1.0
7290,1025,2026-07-08,Present,1.0
7291,1025,2026-07-07,Leave,0.0
7292,1025,2026-07-06,Present,2.0
7293,1025,2026-07-03,P,3.0
7294,1025,2026-07-02,Present,1.5
7295,1025,2026-07-01,P,0.0
7296,1025,2026-06-30,Work From Home,1.0
7297,1025,2026-06-29,Present,1.5
7298,1025,2026-06-26,Work From Home,1.0
7299,1025,2026-06-25,Present,3.0
7300,1025,2026-06-24,Present,0.0
7301,1025,2026-06-23,Present,2.0
7302,1025,2026-06-22,Present,1.5
7303,1025,2026-06-19,Work From Home,1.5
7304,1025,2026-06-18,Present,0.0
7305,1025,2026-06-17,Present,0.0
7306,1025,2026-06-16,Present,3.0
7307,1025,2026-06-15,Present,0.0
7308,1025,2026-06-12,Present,0.0
7309,1561,2026-07-10,Present,0.0
7310,1561,2026-07-09,Present,2.0
7311,1561,2026-07-08,Present,0.0
7312,1561,2026-07-07,P,1.0
7313,1561,2026-07-06,Present,3.0
7314,1561,2026-07-03,Present,2.0
7315,1561,2026-07-02,Present,0.0
7316,1561,2026-07-01,Present,2.0
7317,1561,2026-06-30,Present,1.0
7318,1561,2026-06-29,Work From Home,0.0
7319,1561,2026-06-26,Present,0.0
7320,1561,2026-06-25,Present,0.0
7321,1561,2026-06-24,Present,2.0
7322,1561,2026-06-23,Absent,0.0
7323,1561,2026-06-22,Present,1.0
7324,1561,2026-06-19,Present,1.5
7325,1561,2026-06-18,Present,1.5
7326,1561,2026-06-17,Present,3.0
7327,1561,2026-06-16,Present,1.0
7328,1561,2026-06-15,Present,0.0
7329,1561,2026-06-12,Work From Home,0.0
7330,1558,2026-07-10,Present,0.0
7331,1558,2026-07-09,Work From Home,1.5
7332,1558,2026-07-08,Present,2.0
7333,1558,2026-07-07,Present,0.0
7334,1558,2026-07-06,Present,1.0
7335,1558,2026-07-03,Present,0.0
7336,1558,2026-07-02,Present,2.0
7337,1558,2026-07-01,Present,2.0
7338,1558,2026-06-30,Absent,3.0
7339,1558,2026-06-29,Present,3.0
7340,1558,2026-06-26,Present,1.0
7341,1558,2026-06-25,Present,1.0
7342,1558,2026-06-24,Present,0.0
7343,1558,2026-06-23,Present,1.0
7344,1558,2026-06-22,Absent,0.0
7345,1558,2026-06-19,Present,0.0
7346,1558,2026-06-18,Present,1.5
7347,1558,2026-06-17,Present,0.0
7348,1558,2026-06-16,Present,1.0
7349,1558,2026-06-15,Present,0.0
7350,1558,2026-06-12,Present,3.0
7351,1305,2026-07-10,Present,0.0
7352,1305,2026-07-09,Present,2.0
7353,1305,2026-07-08,Present,2.0
7354,1305,2026-07-07,Present,0.0
7355,1305,2026-07-06,Present,2.0
7356,1305,2026-07-03,Present,0.0
7357,1305,2026-07-02,Present,0.0
7358,1305,2026-07-01,Present,3.0
7359,1305,2026-06-30,Present,3.0
7360,1305,2026-06-29,Present,1.0
7361,1305,2026-06-26,Work From Home,3.0
7362,1305,2026-06-25,Present,1.0
7363,1305,2026-06-24,Present,3.0
7364,1305,2026-06-23,Present,0.0
7365,1305,2026-06-22,Present,0.0
7366,1305,2026-06-19,Present,2.0
7367,1305,2026-06-18,Absent,2.0
7368,1305,2026-06-17,Work From Home,1.0
7369,1305,2026-06-16,Present,3.0
7370,1305,2026-06-15,Present,3.0
7371,1305,2026-06-12,Present,1.5
7372,1184,2026-07-10,Present,0.0
7373,1184,2026-07-09,Present,0.0
7374,1184,2026-07-08,Present,0.0
7375,1184,2026-07-07,Present,1.5
7376,1184,2026-07-06,Present,3.0
7377,1184,2026-07-03,Present,0.0
7378,1184,2026-07-02,Present,3.0
7379,1184,2026-07-01,Present,0.0
7380,1184,2026-06-30,Leave,3.0
7381,1184,2026-06-29,Present,1.0
7382,1184,2026-06-26,Absent,1.5
7383,1184,2026-06-25,Present,1.0
7384,1184,2026-06-24,P,1.0
7385,1184,2026-06-23,Present,1.5
7386,1184,2026-06-22,Present,0.0
7387,1184,2026-06-19,Present,0.0
7388,1184,2026-06-18,Present,0.0
7389,1184,2026-06-17,Present,0.0
7390,1184,2026-06-16,Present,3.0
7391,1184,2026-06-15,Present,0.0
7392,1184,2026-06-12,Present,3.0
7393,1799,2026-07-10,Work From Home,2.0
7394,1799,2026-07-09,Present,0.0
7395,1799,2026-07-08,Work From Home,1.0
7396,1799,2026-07-07,Present,3.0
7397,1799,2026-07-06,Present,0.0
7398,1799,2026-07-03,Present,1.0
7399,1799,2026-07-02,Present,2.0
7400,1799,2026-07-01,Present,1.5
7401,1799,2026-06-30,Leave,2.0
7402,1799,2026-06-29,Present,3.0
7403,1799,2026-06-26,Present,0.0
7404,1799,2026-06-25,Present,0.0
7405,1799,2026-06-24,Present,1.0
7406,1799,2026-06-23,P,0.0
7407,1799,2026-06-22,Present,0.0
7408,1799,2026-06-19,Present,2.0
7409,1799,2026-06-18,Present,0.0
7410,1799,2026-06-17,Present,0.0
7411,1799,2026-06-16,Present,2.0
7412,1799,2026-06-15,Present,0.0
7413,1799,2026-06-12,P,1.0
7414,1504,2026-07-10,Present,1.0
7415,1504,2026-07-09,Work From Home,0.0
7416,1504,2026-07-08,Present,0.0
7417,1504,2026-07-07,Present,0.0
7418,1504,2026-07-06,Present,2.0
7419,1504,2026-07-03,Present,3.0
7420,1504,2026-07-02,Present,0.0
7421,1504,2026-07-01,Work From Home,1.5
7422,1504,2026-06-30,P,1.5
7423,1504,2026-06-29,Present,0.0
7424,1504,2026-06-26,Present,2.0
7425,1504,2026-06-25,Present,1.5
7426,1504,2026-06-24,P,0.0
7427,1504,2026-06-23,Present,0.0
7428,1504,2026-06-22,Present,0.0
7429,1504,2026-06-19,Present,2.0
7430,1504,2026-06-18,Present,1.0
7431,1504,2026-06-17,Present,0.0
7432,1504,2026-06-16,Present,2.0
7433,1504,2026-06-15,Present,2.0
7434,1504,2026-06-12,Present,0.0
7435,1760,2026-07-10,Present,0.0
7436,1760,2026-07-09,Leave,0.0
7437,1760,2026-07-08,Present,1.0
7438,1760,2026-07-07,Present,1.0
7439,1760,2026-07-06,Present,3.0
7440,1760,2026-07-03,Work From Home,0.0
7441,1760,2026-07-02,Present,2.0
7442,1760,2026-07-01,Present,0.0
7443,1760,2026-06-30,Present,3.0
7444,1760,2026-06-29,Present,0.0
7445,1760,2026-06-26,Present,0.0
7446,1760,2026-06-25,Present,1.0
7447,1760,2026-06-24,Present,1.0
7448,1760,2026-06-23,Present,2.0
7449,1760,2026-06-22,Present,2.0
7450,1760,2026-06-19,Present,0.0
7451,1760,2026-06-18,Present,3.0
7452,1760,2026-06-17,Present,0.0
7453,1760,2026-06-16,Present,0.0
7454,1760,2026-06-15,Present,1.5
7455,1760,2026-06-12,Present,3.0
7456,1197,2026-07-10,P,0.0
7457,1197,2026-07-09,Present,0.0
7458,1197,2026-07-08,Present,1.5
7459,1197,2026-07-07,Present,0.0
7460,1197,2026-07-06,Present,0.0
7461,1197,2026-07-03,Present,0.0
7462,1197,2026-07-02,Present,1.5
7463,1197,2026-07-01,Present,0.0
7464,1197,2026-06-30,Present,1.0
7465,1197,2026-06-29,Present,0.0
7466,1197,2026-06-26,Present,1.0
7467,1197,2026-06-25,Work From Home,0.0
7468,1197,2026-06-24,Present,3.0
7469,1197,2026-06-23,Present,1.5
7470,1197,2026-06-22,Present,0.0
7471,1197,2026-06-19,Present,0.0
7472,1197,2026-06-18,Present,1.5
7473,1197,2026-06-17,Present,1.5
7474,1197,2026-06-16,Present,2.0
7475,1197,2026-06-15,Work From Home,2.0
7476,1197,2026-06-12,Present,1.5
7477,1206,2026-07-10,Present,0.0
7478,1206,2026-07-09,Work From Home,0.0
7479,1206,2026-07-08,Work From Home,3.0
7480,1206,2026-07-07,Present,2.0
7481,1206,2026-07-06,Work From Home,3.0
7482,1206,2026-07-03,Work From Home,1.5
7483,1206,2026-07-02,Absent,1.0
7484,1206,2026-07-01,Present,3.0
7485,1206,2026-06-30,Present,1.5
7486,1206,2026-06-29,Present,1.0
7487,1206,2026-06-26,P,1.0
7488,1206,2026-06-25,Present,0.0
7489,1206,2026-06-24,P,3.0
7490,1206,2026-06-23,Present,0.0
7491,1206,2026-06-22,Present,0.0
7492,1206,2026-06-19,Present,1.5
7493,1206,2026-06-18,Present,0.0
7494,1206,2026-06-17,Absent,3.0
7495,1206,2026-06-16,Present,3.0
7496,1206,2026-06-15,Absent,2.0
7497,1206,2026-06-12,Present,1.5
7498,1014,2026-07-10,Present,0.0
7499,1014,2026-07-09,Present,0.0
7500,1014,2026-07-08,Absent,1.5
7501,1014,2026-07-07,Present,2.0
7502,1014,2026-07-06,Present,0.0
7503,1014,2026-07-03,Present,1.0
7504,1014,2026-07-02,Work From Home,0.0
7505,1014,2026-07-01,Present,0.0
7506,1014,2026-06-30,Present,1.0
7507,1014,2026-06-29,Present,0.0
7508,1014,2026-06-26,Work From Home,2.0
7509,1014,2026-06-25,Absent,1.0
7510,1014,2026-06-24,Work From Home,1.0
7511,1014,2026-06-23,Present,2.0
7512,1014,2026-06-22,Wfh,1.0
7513,1014,2026-06-19,Present,1.5
7514,1014,2026-06-18,Present,3.0
7515,1014,2026-06-17,Present,0.0
7516,1014,2026-06-16,Present,0.0
7517,1014,2026-06-15,Leave,1.0
7518,1014,2026-06-12,Present,2.0
7519,1502,2026-07-10,Absent,1.5
7520,1502,2026-07-09,Leave,1.0
7521,1502,2026-07-08,Present,1.0
7522,1502,2026-07-07,Present,1.5
7523,1502,2026-07-06,Leave,1.0
7524,1502,2026-07-03,Leave,2.0
7525,1502,2026-07-02,Absent,1.0
7526,1502,2026-07-01,Present,1.0
7527,1502,2026-06-30,Work From Home,1.5
7528,1502,2026-06-29,Present,1.5
7529,1502,2026-06-26,Present,0.0
7530,1502,2026-06-25,Present,1.0
7531,1502,2026-06-24,Present,2.0
7532,1502,2026-06-23,Absent,0.0
7533,1502,2026-06-22,Present,0.0
7534,1502,2026-06-19,Present,0.0
7535,1502,2026-06-18,Present,3.0
7536,1502,2026-06-17,Present,0.0
7537,1502,2026-06-16,Present,3.0
7538,1502,2026-06-15,Present,1.0
7539,1502,2026-06-12,Present,3.0
7540,1416,2026-07-10,Present,2.0
7541,1416,2026-07-09,Absent,0.0
7542,1416,2026-07-08,Present,2.0
7543,1416,2026-07-07,Present,0.0
7544,1416,2026-07-06,Work From Home,0.0
7545,1416,2026-07-03,Present,0.0
7546,1416,2026-07-02,Present,1.0
7547,1416,2026-07-01,Present,3.0
7548,1416,2026-06-30,Present,0.0
7549,1416,2026-06-29,Work From Home,3.0
7550,1416,2026-06-26,Present,2.0
7551,1416,2026-06-25,Absent,3.0
7552,1416,2026-06-24,Leave,1.5
7553,1416,2026-06-23,Present,1.0
7554,1416,2026-06-22,A,2.0
7555,1416,2026-06-19,Present,1.0
7556,1416,2026-06-18,Present,2.0
7557,1416,2026-06-17,Present,0.0
7558,1416,2026-06-16,Present,0.0
7559,1416,2026-06-15,Present,3.0
7560,1416,2026-06-12,Present,0.0
7561,1118,2026-07-10,Present,0.0
7562,1118,2026-07-09,Present,3.0
7563,1118,2026-07-08,Present,2.0
7564,1118,2026-07-07,Present,0.0
7565,1118,2026-07-06,Present,3.0
7566,1118,2026-07-03,Absent,0.0
7567,1118,2026-07-02,Work From Home,1.0
7568,1118,2026-07-01,Work From Home,3.0
7569,1118,2026-06-30,Present,1.0
7570,1118,2026-06-29,P,0.0
7571,1118,2026-06-26,Present,0.0
7572,1118,2026-06-25,Leave,3.0
7573,1118,2026-06-24,Present,1.0
7574,1118,2026-06-23,Present,1.5
7575,1118,2026-06-22,Present,0.0
7576,1118,2026-06-19,Present,1.5
7577,1118,2026-06-18,Present,2.0
7578,1118,2026-06-17,Leave,0.0
7579,1118,2026-06-16,Work From Home,1.5
7580,1118,2026-06-15,Work From Home,0.0
7581,1118,2026-06-12,Present,1.5
7582,1373,2026-07-10,Present,0.0
7583,1373,2026-07-09,Present,1.0
7584,1373,2026-07-08,Present,0.0
7585,1373,2026-07-07,Present,1.0
7586,1373,2026-07-06,Leave,0.0
7587,1373,2026-07-03,Present,0.0
7588,1373,2026-07-02,Present,3.0
7589,1373,2026-07-01,Work From Home,3.0
7590,1373,2026-06-30,Present,0.0
7591,1373,2026-06-29,Present,3.0
7592,1373,2026-06-26,Present,0.0
7593,1373,2026-06-25,Present,0.0
7594,1373,2026-06-24,Present,0.0
7595,1373,2026-06-23,Present,1.5
7596,1373,2026-06-22,P,0.0
7597,1373,2026-06-19,Present,3.0
7598,1373,2026-06-18,Present,0.0
7599,1373,2026-06-17,Work From Home,0.0
7600,1373,2026-06-16,Present,3.0
7601,1373,2026-06-15,Present,1.0
7602,1373,2026-06-12,Leave,2.0
7603,1029,2026-07-10,Present,0.0
7604,1029,2026-07-09,Absent,0.0
7605,1029,2026-07-08,Present,0.0
7606,1029,2026-07-07,Work From Home,1.0
7607,1029,2026-07-06,Present,2.0
7608,1029,2026-07-03,Absent,0.0
7609,1029,2026-07-02,Present,0.0
7610,1029,2026-07-01,Work From Home,0.0
7611,1029,2026-06-30,Absent,1.0
7612,1029,2026-06-29,Work From Home,1.5
7613,1029,2026-06-26,Present,1.0
7614,1029,2026-06-25,Present,0.0
7615,1029,2026-06-24,Present,0.0
7616,1029,2026-06-23,Present,1.5
7617,1029,2026-06-22,Present,3.0
7618,1029,2026-06-19,Work From Home,0.0
7619,1029,2026-06-18,Work From Home,1.5
7620,1029,2026-06-17,Present,0.0
7621,1029,2026-06-16,Present,1.5
7622,1029,2026-06-15,Absent,0.0
7623,1029,2026-06-12,Present,1.0
7624,1658,2026-07-10,Leave,2.0
7625,1658,2026-07-09,Present,0.0
7626,1658,2026-07-08,Absent,0.0
7627,1658,2026-07-07,Present,0.0
7628,1658,2026-07-06,Leave,1.0
7629,1658,2026-07-03,Present,2.0
7630,1658,2026-07-02,Present,0.0
7631,1658,2026-07-01,Present,3.0
7632,1658,2026-06-30,Present,1.0
7633,1658,2026-06-29,Present,1.5
7634,1658,2026-06-26,Present,2.0
7635,1658,2026-06-25,Present,0.0
7636,1658,2026-06-24,Present,1.0
7637,1658,2026-06-23,P,0.0
7638,1658,2026-06-22,Present,0.0
7639,1658,2026-06-19,Present,3.0
7640,1658,2026-06-18,Present,2.0
7641,1658,2026-06-17,Present,0.0
7642,1658,2026-06-16,Present,0.0
7643,1658,2026-06-15,Present,3.0
7644,1658,2026-06-12,Present,0.0
7645,1653,2026-07-10,Present,2.0
7646,1653,2026-07-09,Absent,2.0
7647,1653,2026-07-08,Work From Home,0.0
7648,1653,2026-07-07,P,2.0
7649,1653,2026-07-06,Present,1.0
7650,1653,2026-07-03,Present,1.5
7651,1653,2026-07-02,Present,0.0
7652,1653,2026-07-01,Present,3.0
7653,1653,2026-06-30,Work From Home,1.0
7654,1653,2026-06-29,Present,0.0
7655,1653,2026-06-26,Present,0.0
7656,1653,2026-06-25,Present,2.0
7657,1653,2026-06-24,Present,0.0
7658,1653,2026-06-23,Present,0.0
7659,1653,2026-06-22,Work From Home,0.0
7660,1653,2026-06-19,Present,1.0
7661,1653,2026-06-18,Work From Home,0.0
7662,1653,2026-06-17,Present,0.0
7663,1653,2026-06-16,Present,0.0
7664,1653,2026-06-15,Work From Home,3.0
7665,1653,2026-06-12,Present,1.5
7666,1077,2026-07-10,Present,0.0
7667,1077,2026-07-09,Present,0.0
7668,1077,2026-07-08,Present,0.0
7669,1077,2026-07-07,Present,2.0
7670,1077,2026-07-06,Present,0.0
7671,1077,2026-07-03,Present,0.0
7672,1077,2026-07-02,Present,0.0
7673,1077,2026-07-01,Present,1.5
7674,1077,2026-06-30,Present,0.0
7675,1077,2026-06-29,Present,0.0
7676,1077,2026-06-26,P,1.0
7677,1077,2026-06-25,Present,1.0
7678,1077,2026-06-24,Present,0.0
7679,1077,2026-06-23,Present,0.0
7680,1077,2026-06-22,Work From Home,0.0
7681,1077,2026-06-19,A,1.0
7682,1077,2026-06-18,Work From Home,0.0
7683,1077,2026-06-17,Present,1.0
7684,1077,2026-06-16,Work From Home,3.0
7685,1077,2026-06-15,Present,0.0
7686,1077,2026-06-12,Present,0.0
7687,1832,2026-07-10,Present,1.5
7688,1832,2026-07-09,Leave,2.0
7689,1832,2026-07-08,Present,1.0
7690,1832,2026-07-07,Present,3.0
7691,1832,2026-07-06,Work From Home,1.5
7692,1832,2026-07-03,Present,2.0
7693,1832,2026-07-02,Present,0.0
7694,1832,2026-07-01,Work From Home,0.0
7695,1832,2026-06-30,Present,0.0
7696,1832,2026-06-29,Present,0.0
7697,1832,2026-06-26,Present,0.0
7698,1832,2026-06-25,Present,0.0
7699,1832,2026-06-24,Present,1.0
7700,1832,2026-06-23,Leave,1.5
7701,1832,2026-06-22,Leave,0.0
7702,1832,2026-06-19,Present,0.0
7703,1832,2026-06-18,Present,3.0
7704,1832,2026-06-17,Present,1.0
7705,1832,2026-06-16,Present,3.0
7706,1832,2026-06-15,Present,0.0
7707,1832,2026-06-12,Absent,2.0
7708,1230,2026-07-10,Present,0.0
7709,1230,2026-07-09,Present,3.0
7710,1230,2026-07-08,Present,3.0
7711,1230,2026-07-07,Present,0.0
7712,1230,2026-07-06,Present,1.5
7713,1230,2026-07-03,Present,0.0
7714,1230,2026-07-02,Leave,0.0
7715,1230,2026-07-01,Present,3.0
7716,1230,2026-06-30,Present,0.0
7717,1230,2026-06-29,Present,0.0
7718,1230,2026-06-26,A,1.0
7719,1230,2026-06-25,Work From Home,0.0
7720,1230,2026-06-24,Work From Home,2.0
7721,1230,2026-06-23,Present,1.5
7722,1230,2026-06-22,P,0.0
7723,1230,2026-06-19,Present,0.0
7724,1230,2026-06-18,Present,1.5
7725,1230,2026-06-17,Present,0.0
7726,1230,2026-06-16,Present,3.0
7727,1230,2026-06-15,Present,0.0
7728,1230,2026-06-12,Present,1.5
7729,1109,2026-07-10,Present,0.0
7730,1109,2026-07-09,Present,1.5
7731,1109,2026-07-08,Work From Home,1.5
7732,1109,2026-07-07,Work From Home,1.0
7733,1109,2026-07-06,Present,2.0
7734,1109,2026-07-03,Leave,2.0
7735,1109,2026-07-02,Absent,0.0
7736,1109,2026-07-01,Present,1.5
7737,1109,2026-06-30,Present,1.0
7738,1109,2026-06-29,Present,1.0
7739,1109,2026-06-26,Present,0.0
7740,1109,2026-06-25,Present,1.5
7741,1109,2026-06-24,Absent,2.0
7742,1109,2026-06-23,Present,0.0
7743,1109,2026-06-22,Present,0.0
7744,1109,2026-06-19,P,0.0
7745,1109,2026-06-18,Present,3.0
7746,1109,2026-06-17,Present,1.5
7747,1109,2026-06-16,Work From Home,2.0
7748,1109,2026-06-15,Work From Home,3.0
7749,1109,2026-06-12,Work From Home,2.0
7750,1343,2026-07-10,Present,1.0
7751,1343,2026-07-09,Present,0.0
7752,1343,2026-07-08,Present,0.0
7753,1343,2026-07-07,Present,1.5
7754,1343,2026-07-06,Present,0.0
7755,1343,2026-07-03,Present,0.0
7756,1343,2026-07-02,Present,1.0
7757,1343,2026-07-01,Present,0.0
7758,1343,2026-06-30,Present,2.0
7759,1343,2026-06-29,Present,0.0
7760,1343,2026-06-26,P,0.0
7761,1343,2026-06-25,Present,0.0
7762,1343,2026-06-24,Present,0.0
7763,1343,2026-06-23,Leave,0.0
7764,1343,2026-06-22,Leave,0.0
7765,1343,2026-06-19,Present,0.0
7766,1343,2026-06-18,Present,0.0
7767,1343,2026-06-17,Work From Home,2.0
7768,1343,2026-06-16,Present,1.5
7769,1343,2026-06-15,Present,2.0
7770,1343,2026-06-12,Present,2.0
7771,1316,2026-07-10,Present,1.0
7772,1316,2026-07-09,Present,3.0
7773,1316,2026-07-08,Present,3.0
7774,1316,2026-07-07,Present,0.0
7775,1316,2026-07-06,Present,0.0
7776,1316,2026-07-03,Present,0.0
7777,1316,2026-07-02,Work From Home,0.0
7778,1316,2026-07-01,Present,0.0
7779,1316,2026-06-30,Work From Home,0.0
7780,1316,2026-06-29,Present,1.5
7781,1316,2026-06-26,Present,0.0
7782,1316,2026-06-25,Present,3.0
7783,1316,2026-06-24,Present,0.0
7784,1316,2026-06-23,Present,2.0
7785,1316,2026-06-22,Present,0.0
7786,1316,2026-06-19,Present,1.5
7787,1316,2026-06-18,Present,0.0
7788,1316,2026-06-17,P,1.0
7789,1316,2026-06-16,Present,1.0
7790,1316,2026-06-15,Present,0.0
7791,1316,2026-06-12,Absent,1.5
7792,1539,2026-07-10,Present,1.5
7793,1539,2026-07-09,Present,1.0
7794,1539,2026-07-08,Present,2.0
7795,1539,2026-07-07,Present,1.5
7796,1539,2026-07-06,Present,3.0
7797,1539,2026-07-03,Leave,2.0
7798,1539,2026-07-02,Present,1.5
7799,1539,2026-07-01,Work From Home,1.0
7800,1539,2026-06-30,Work From Home,3.0
7801,1539,2026-06-29,Work From Home,1.5
7802,1539,2026-06-26,P,2.0
7803,1539,2026-06-25,Present,0.0
7804,1539,2026-06-24,Present,2.0
7805,1539,2026-06-23,A,3.0
7806,1539,2026-06-22,Present,1.0
7807,1539,2026-06-19,Present,0.0
7808,1539,2026-06-18,Present,1.5
7809,1539,2026-06-17,Present,2.0
7810,1539,2026-06-16,Absent,0.0
7811,1539,2026-06-15,Present,0.0
